100,NEM12,2.01904E+11,TCAUSTM,CUSTAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,4103060331,B1E1,B1,B1,N1,216540360,KWH,30,20161212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20180702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.041,0.058,0.031,0.114,0.11,0.136,0.244,0.222,0.143,0.06,0.073,0.048,0.015,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01807E+13
300,20180703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.06,0.101,0.142,0.212,0.23,0.181,0.221,0.209,0.072,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01807E+13
300,20180704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.054,0.139,0.226,0.267,0.272,0.249,0.147,0.109,0.056,0.042,0.031,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01807E+13
300,20180705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.176,0.205,0.172,0.163,0.215,0.168,0.1,0.207,0.105,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01807E+13
300,20180706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.171,0.231,0.251,0.281,0.259,0.287,0.307,0.149,0.076,0.022,0.022,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01807E+13
300,20180707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.12,0.184,0.237,0.279,0.299,0.302,0.287,0.288,0.227,0.108,0.036,0.015,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01807E+13
300,20180708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0.202,0.242,0.281,0.291,0.294,0.309,0.298,0.212,0.024,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01807E+13
300,20180709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.144,0.218,0.238,0.197,0.193,0.14,0.179,0.233,0.081,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01807E+13
300,20180710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.119,0.203,0.235,0.252,0.286,0.3,0.305,0.29,0.228,0.096,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01807E+13
300,20180711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.209,0.244,0.258,0.291,0.3,0.303,0.275,0.066,0.053,0.047,0.014,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01807E+13
300,20180712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.034,0.098,0.169,0.248,0.233,0.299,0.304,0.312,0.29,0.195,0.059,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01807E+13
300,20180713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.127,0.204,0.256,0.289,0.288,0.308,0.314,0.3,0.23,0.043,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01807E+13
300,20180714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0.198,0.255,0.284,0.311,0.311,0.31,0.29,0.251,0.114,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,,,2.01807E+13
