Year,Month,Day,Hour,Min,Temp,ghi,dni,dhi,WS
1991,8,5,1,30,18.6,0,0,0,7.9
1991,8,5,2,30,18.4,0,0,0,12.4
1991,8,5,3,30,18.1,0,0,0,9.8
1991,8,5,4,30,17.8,0,0,0,9.8
1991,8,5,5,30,17.6,0,0,0,7.2
1991,8,5,6,30,17.9,0,0,0,8.8
1991,8,5,7,30,18.4,28,16,23,8.2
1991,8,5,8,30,18.8,157,189,103,8.2
1991,8,5,9,30,20.1,298,363,153,8
1991,8,5,10,30,21,400,389,197,8.5
1991,8,5,11,30,22.6,453,358,237,10.3
1991,8,5,12,30,22.2,468,340,254,10.3
1991,8,5,13,30,22.2,453,359,237,11.1
1991,8,5,14,30,21.3,400,391,196,10.3
1991,8,5,15,30,20.8,298,367,152,11.4
1991,8,5,16,30,19.8,157,191,102,10.7
1991,8,5,17,30,18.1,28,16,23,10.3
1991,8,5,18,30,17.6,0,0,0,8
1991,8,5,19,30,16.7,0,0,0,6.4
1991,8,5,20,30,16.8,0,0,0,5.1
1991,8,5,21,30,15.4,0,0,0,3.8
1991,8,5,22,30,14.8,0,0,0,3.1
1991,8,5,23,30,14,0,0,0,1.5
1991,8,6,0,30,13.2,0,0,0,2.9
1991,8,6,1,30,12.4,0,0,0,3.3
1991,8,6,2,30,11.4,0,0,0,6.2
1991,8,6,3,30,11,0,0,0,4.5
1991,8,6,4,30,10.7,0,0,0,5.3
1991,8,6,5,30,10.8,0,0,0,4.1
1991,8,6,6,30,11.4,0,0,0,6.8
1991,8,6,7,30,12.4,36,17,22,7.6
1991,8,6,8,30,14,195,352,69,8.8
1991,8,6,9,30,15,364,704,81,9.1
1991,8,6,10,30,16.3,481,713,106,9.8
1991,8,6,11,30,16.9,538,656,141,10.8
1991,8,6,12,30,17.8,553,626,157,10.5
1991,8,6,13,30,17.9,538,658,140,10.3
1991,8,6,14,30,17.7,481,715,105,9.3
1991,8,6,15,30,16.9,364,708,80,8.9
1991,8,6,16,30,16,195,355,68,7.8
1991,8,6,17,30,15.1,36,17,22,6.7
1991,8,6,18,30,14.3,0,0,0,5.2
1991,8,6,19,30,13.6,0,0,0,4
1991,8,6,20,30,13.1,0,0,0,2.6
1991,8,6,21,30,12.7,0,0,0,2.5
1991,8,6,22,30,12.4,0,0,0,2.2
1991,8,6,23,30,12.1,0,0,0,3.1
1991,8,7,0,30,11.6,0,0,0,1.9
1991,8,7,1,30,11.1,0,0,0,1.8
1991,8,7,2,30,10.5,0,0,0,2.1
1991,8,7,3,30,10.5,0,0,0,2.3
1991,8,7,4,30,10.5,0,0,0,2.9
1991,8,7,5,30,10.9,0,0,0,2.6
1991,8,7,6,30,11.5,0,0,0,4.6
1991,8,7,7,30,12.5,33,18,25,5.6
1991,8,7,8,30,14,175,247,96,7.2
1991,8,7,9,30,15,327,486,130,7.6
1991,8,7,10,30,16.2,434,505,167,8.3
1991,8,7,11,30,16.5,488,463,206,9.3
1991,8,7,12,30,17.6,503,439,224,8.9
1991,8,7,13,30,17.6,488,464,206,8.7
1991,8,7,14,30,17.7,434,508,165,7.7
1991,8,7,15,30,16.6,327,490,128,7.7
1991,8,7,16,30,15.8,175,250,94,7
1991,8,7,17,30,15,33,18,25,5.7
1991,8,7,18,30,14.4,0,0,0,5.7
1991,8,7,19,30,13.9,0,0,0,5.2
1991,8,7,20,30,13.5,0,0,0,6.2
1991,8,7,21,30,13.6,0,0,0,4.6
1991,8,7,22,30,13.6,0,0,0,4.5
1991,8,7,23,30,13.6,0,0,0,4.1
1991,8,8,0,30,13.7,0,0,0,4.4
1991,8,8,1,30,13.6,0,0,0,4.4
1991,8,8,2,30,13.4,0,0,0,3.1
1991,8,8,3,30,13,0,0,0,4.5
1991,8,8,4,30,12.7,0,0,0,4.5
1991,8,8,5,30,12.7,0,0,0,6.7
1991,8,8,6,30,12.6,0,0,0,4.5
1991,8,8,7,30,12.8,34,19,26,4.6
1991,8,8,8,30,13.2,173,228,101,2.6
1991,8,8,9,30,14,321,440,141,5
1991,8,8,10,30,14.7,426,460,181,5.4
1991,8,8,11,30,15,480,422,222,7.7
1991,8,8,12,30,15.5,495,400,239,6.5
1991,8,8,13,30,15.5,480,423,221,7.1
1991,8,8,14,30,15.6,426,463,180,6.2
1991,8,8,15,30,14.5,321,444,140,8.5
1991,8,8,16,30,13.7,173,230,100,9
1991,8,8,17,30,12.5,34,19,26,10.3
1991,8,8,18,30,12.2,0,0,0,9.7
1991,8,8,19,30,11.7,0,0,0,9.8
1991,8,8,20,30,11.6,0,0,0,10.3
1991,8,8,21,30,11.2,0,0,0,9.4
1991,8,8,22,30,11.1,0,0,0,9
1991,8,8,23,30,10.8,0,0,0,6.7
1991,8,9,0,30,11,0,0,0,7.5
1991,8,9,1,30,10.7,0,0,0,6.8
1991,8,9,2,30,10.7,0,0,0,7.7
1991,8,9,3,30,10,0,0,0,5.6
1991,8,9,4,30,9.7,0,0,0,5.2
1991,8,9,5,30,9.4,0,0,0,4.1
1991,8,9,6,30,10,0,0,0,4.8
1991,8,9,7,30,10.6,41,21,25,4.8
1991,8,9,8,30,11.7,206,547,69,5.1
1991,8,9,9,30,12.7,378,730,78,5.2
1991,8,9,10,30,13.8,497,735,102,5.7
1991,8,9,11,30,14.8,554,677,137,6.2
1991,8,9,12,30,15.3,570,646,154,6.8
1991,8,9,13,30,15.5,554,678,136,7.3
1991,8,9,14,30,15.1,497,737,101,7.7
1991,8,9,15,30,14.5,378,733,77,7.7
1991,8,9,16,30,13.6,206,552,67,7.5
1991,8,9,17,30,12.6,41,21,24,7.2
1991,8,9,18,30,11.8,0,0,0,6
1991,8,9,19,30,11.2,0,0,0,4.9
1991,8,9,20,30,11,0,0,0,3.1
1991,8,9,21,30,10.6,0,0,0,2.5
1991,8,9,22,30,10.5,0,0,0,1.5
1991,8,9,23,30,10.1,0,0,0,1
1991,8,10,0,30,10.1,0,0,0,0.7
1991,8,10,1,30,9.6,0,0,0,0.7
1991,8,10,2,30,9.3,0,0,0,1.5
1991,8,10,3,30,8.6,0,0,0,1.5
1991,8,10,4,30,8.3,0,0,0,2.1
1991,8,10,5,30,8.6,0,0,0,2.1
1991,8,10,6,30,9,0,0,0,3
1991,8,10,7,30,10.1,44,22,25,3.2
1991,8,10,8,30,10.9,215,600,62,3.1
1991,8,10,9,30,13.4,392,779,69,3.1
1991,8,10,10,30,15.2,513,781,91,2.8
1991,8,10,11,30,17.4,571,722,123,3.1
1991,8,10,12,30,17.8,587,690,140,2.1
1991,8,10,13,30,18.3,571,723,123,1.7
1991,8,10,14,30,17.9,513,783,90,1
1991,8,10,15,30,17.4,392,782,68,0.9
1991,8,10,16,30,16.2,215,605,61,0
1991,8,10,17,30,14.7,44,22,24,0
1991,8,10,18,30,13.7,0,0,0,0
1991,8,10,19,30,12.6,0,0,0,0
1991,8,10,20,30,12.1,0,0,0,0
1991,8,10,21,30,11.2,0,0,0,0
1991,8,10,22,30,10.7,0,0,0,0
1991,8,10,23,30,10.2,0,0,0,0
1991,8,11,0,30,9.8,0,0,0,0
1991,8,11,1,30,9.2,0,0,0,0
1991,8,11,2,30,8.6,0,0,0,0
1991,8,11,3,30,8,0,0,0,0
1991,8,11,4,30,7.6,0,0,0,0.6
1991,8,11,5,30,7.6,0,0,0,1
1991,8,11,6,30,8.1,0,0,0,0.9
1991,8,11,7,30,9.1,45,23,27,1.2
1991,8,11,8,30,10.2,211,542,71,2.6
1991,8,11,9,30,12.3,383,721,82,1.9
1991,8,11,10,30,14.2,501,725,107,2.2
1991,8,11,11,30,16.8,559,668,142,0.5
1991,8,11,12,30,17.1,574,637,159,2.6
1991,8,11,13,30,17.8,559,669,141,2.6
1991,8,11,14,30,16.8,501,727,106,3.6
1991,8,11,15,30,17.4,383,724,80,2.3
1991,8,11,16,30,16.5,211,547,70,2
1991,8,11,17,30,15.8,45,23,27,2.6
1991,8,11,18,30,14.2,0,0,0,1.6
1991,8,11,19,30,13.2,0,0,0,0
1991,8,11,20,30,12.8,0,0,0,0
1991,8,11,21,30,11.7,0,0,0,0
1991,8,11,22,30,11.1,0,0,0,1.9
1991,8,11,23,30,9.9,0,0,0,2.6
1991,8,12,0,30,9.9,0,0,0,2.5
1991,8,12,1,30,9.2,0,0,0,2.7
1991,8,12,2,30,8.8,0,0,0,3.6
1991,8,12,3,30,7.9,0,0,0,2.7
1991,8,12,4,30,7.5,0,0,0,2.6
1991,8,12,5,30,7.6,0,0,0,1.5
1991,8,12,6,30,8.2,0,0,0,2.5
1991,8,12,7,30,9.3,47,24,28,2.6
1991,8,12,8,30,11,216,554,71,3.1
1991,8,12,9,30,12.7,389,731,80,3.2
1991,8,12,10,30,14.7,508,734,105,3.5
1991,8,12,11,30,16,565,677,140,4.1
1991,8,12,12,30,17.8,581,646,157,3.8
1991,8,12,13,30,18.6,565,678,140,3.7
1991,8,12,14,30,19.3,508,736,104,3.1
1991,8,12,15,30,18.3,389,734,79,2.7
1991,8,12,16,30,17.4,216,559,69,1.9
1991,8,12,17,30,16,47,24,27,1
1991,8,12,18,30,15,0,0,0,0.5
1991,8,12,19,30,13.8,0,0,0,0
1991,8,12,20,30,12.9,0,0,0,0
1991,8,12,21,30,12.2,0,0,0,0
1991,8,12,22,30,11.7,0,0,0,0.2
1991,8,12,23,30,11.3,0,0,0,1
1991,8,13,0,30,11.2,0,0,0,0.8
1991,8,13,1,30,11.2,0,0,0,0.9
1991,8,13,2,30,11.5,0,0,0,0.5
1991,8,13,3,30,11.5,0,0,0,1
1991,8,13,4,30,11.9,0,0,0,1.2
1991,8,13,5,30,12.2,0,0,0,2.1
1991,8,13,6,30,13.6,0,0,0,2
1991,8,13,7,30,15,49,26,29,2.7
1991,8,13,8,30,16.8,219,553,72,2.6
1991,8,13,9,30,18.1,392,728,82,4.8
1991,8,13,10,30,19.5,510,730,107,5.9
1991,8,13,11,30,20.5,568,673,143,8.2
1991,8,13,12,30,21.3,583,642,160,7.9
1991,8,13,13,30,21.4,568,674,142,8.5
1991,8,13,14,30,21.1,510,732,106,8.2
1991,8,13,15,30,20.3,392,731,81,8.9
1991,8,13,16,30,19.3,219,558,71,8.7
1991,8,13,17,30,18.1,49,26,28,8.2
1991,8,13,18,30,17.2,0,0,0,7.7
1991,8,13,19,30,16.3,0,0,0,7
1991,8,13,20,30,15.9,0,0,0,6.2
1991,8,13,21,30,15.3,0,0,0,5.3
1991,8,13,22,30,14.9,0,0,0,4.4
1991,8,13,23,30,14.3,0,0,0,4.1
1991,8,14,0,30,14.1,0,0,0,2.5
1991,8,14,1,30,13.4,0,0,0,0
1991,8,14,2,30,13.1,0,0,0,0
1991,8,14,3,30,12,0,0,0,0
1991,8,14,4,30,11.5,0,0,0,0
1991,8,14,5,30,11,0,0,0,0
1991,8,14,6,30,11.8,0,0,0,0
1991,8,14,7,30,12.6,52,27,29,1.1
1991,8,14,8,30,14.2,225,578,69,2.6
1991,8,14,9,30,15.2,400,751,78,2.9
1991,8,14,10,30,16.6,520,752,102,3.8
1991,8,14,11,30,17.5,578,693,137,4.6
1991,8,14,12,30,18.7,593,662,154,4.9
1991,8,14,13,30,18.9,578,694,136,5
1991,8,14,14,30,18.8,520,754,101,3.1
1991,8,14,15,30,17.8,400,754,76,4.7
1991,8,14,16,30,16.7,225,583,68,4.4
1991,8,14,17,30,15.4,52,27,29,6.7
1991,8,14,18,30,14.1,0,0,0,4.1
1991,8,14,19,30,13,0,0,0,4.2
1991,8,14,20,30,12.2,0,0,0,3.1
1991,8,14,21,30,11.6,0,0,0,4.4
1991,8,14,22,30,11.3,0,0,0,4.5
1991,8,14,23,30,10.8,0,0,0,3.6
1991,8,15,0,30,11.2,0,0,0,4
1991,8,15,1,30,11.3,0,0,0,3.5
1991,8,15,2,30,12,0,0,0,5.1
1991,8,15,3,30,11.5,0,0,0,3.1
1991,8,15,4,30,11.7,0,0,0,3.3
1991,8,15,5,30,11.5,0,0,0,2.6
1991,8,15,6,30,12.8,0,0,0,5.2
1991,8,15,7,30,13.6,53,29,31,6.8
1991,8,15,8,30,15,226,562,73,8.8
1991,8,15,9,30,15.8,400,734,82,10.5
1991,8,15,10,30,16.9,519,735,108,12.2
1991,8,15,11,30,17.8,577,677,143,13.9
1991,8,15,12,30,18.1,592,646,161,14.2
1991,8,15,13,30,18.1,577,678,143,14.3
1991,8,15,14,30,17.3,519,737,107,13.4
1991,8,15,15,30,16.9,400,737,81,12.4
1991,8,15,16,30,16,226,567,72,10.8
1991,8,15,17,30,15.3,53,29,30,8.8
1991,8,15,18,30,14.4,0,0,0,6.8
1991,8,15,19,30,13.9,0,0,0,5
1991,8,15,20,30,13.9,0,0,0,3.6
1991,8,15,21,30,13.6,0,0,0,2.4
1991,8,15,22,30,13.7,0,0,0,1.8
1991,8,15,23,30,13,0,0,0,1.5
1991,8,16,0,30,13.6,0,0,0,2.1
1991,8,16,1,30,13,0,0,0,2.8
1991,8,16,2,30,13.1,0,0,0,3.6
1991,8,16,3,30,11.5,0,0,0,4.3
1991,8,16,4,30,10.7,0,0,0,5
1991,8,16,5,30,10.2,0,0,0,5.1
1991,8,16,6,30,10.1,0,0,0,5.6
1991,8,16,7,30,10.3,56,30,31,5.6
1991,8,16,8,30,10.4,232,587,70,6.2
1991,8,16,9,30,12,409,756,78,5.1
1991,8,16,10,30,13.1,529,755,103,4.6
1991,8,16,11,30,14.5,587,696,138,3.1
1991,8,16,12,30,14.8,602,665,155,3.3
1991,8,16,13,30,15.2,587,698,137,2.6
1991,8,16,14,30,15.4,529,757,102,2.6
1991,8,16,15,30,14.7,409,759,77,1.3
1991,8,16,16,30,14,232,592,69,0
1991,8,16,17,30,12.6,56,30,31,0
1991,8,16,18,30,12.2,0,0,0,0
1991,8,16,19,30,11.4,0,0,0,0.6
1991,8,16,20,30,11,0,0,0,1.5
1991,8,16,21,30,10.2,0,0,0,1.2
1991,8,16,22,30,9.7,0,0,0,1.6
1991,8,16,23,30,9.2,0,0,0,1.5
1991,8,17,0,30,8.5,0,0,0,1.8
1991,8,17,1,30,7.8,0,0,0,1.9
1991,8,17,2,30,7.3,0,0,0,2.1
1991,8,17,3,30,6.5,0,0,0,2
1991,8,17,4,30,6.2,0,0,0,2
1991,8,17,5,30,6.2,0,0,0,2.1
1991,8,17,6,30,6.9,0,0,0,2.1
1991,8,17,7,30,7.9,58,32,33,2.2
1991,8,17,8,30,8.8,235,584,72,2.1
1991,8,17,9,30,10.8,411,751,80,2.2
1991,8,17,10,30,12.4,531,750,105,2.2
1991,8,17,11,30,14.5,589,692,140,2.1
1991,8,17,12,30,14.7,605,661,158,2.2
1991,8,17,13,30,15.1,589,693,140,2.2
1991,8,17,14,30,14.9,531,752,104,2.6
1991,8,17,15,30,14.6,411,754,79,2.3
1991,8,17,16,30,13.8,235,589,70,2.3
1991,8,17,17,30,12.2,58,32,32,2.1
1991,8,17,18,30,12.1,0,0,0,2.2
1991,8,17,19,30,11.4,0,0,0,2.1
1991,8,17,20,30,11.9,0,0,0,1.5
1991,8,17,21,30,10.3,0,0,0,1.7
1991,8,17,22,30,9.9,0,0,0,1.5
1991,8,17,23,30,8.8,0,0,0,2.1
1991,8,18,0,30,8.8,0,0,0,1.4
1991,8,18,1,30,8,0,0,0,1.5
1991,8,18,2,30,7.2,0,0,0,1
1991,8,18,3,30,6.5,0,0,0,1.6
1991,8,18,4,30,6.1,0,0,0,1.8
1991,8,18,5,30,6.6,0,0,0,2.1
1991,8,18,6,30,6.7,0,0,0,2
1991,8,18,7,30,7.8,36,17,34,2.1
1991,8,18,8,30,8.7,145,64,127,2.1
1991,8,18,9,30,10.8,261,110,212,2
1991,8,18,10,30,12.5,347,127,275,1.8
1991,8,18,11,30,14.2,395,123,315,1.5
1991,8,18,12,30,14.8,410,120,328,1.4
1991,8,18,13,30,15.2,395,124,314,1.1
1991,8,18,14,30,15.1,347,128,274,1
1991,8,18,15,30,14.8,261,112,211,0.6
1991,8,18,16,30,14.2,145,66,127,0
1991,8,18,17,30,13.1,36,17,34,0
1991,8,18,18,30,12.8,0,0,0,0
1991,8,18,19,30,12.2,0,0,0,0
1991,8,18,20,30,12.6,0,0,0,0
1991,8,18,21,30,11.3,0,0,0,0
1991,8,18,22,30,10.8,0,0,0,0
1991,8,18,23,30,9.2,0,0,0,0
1991,8,19,0,30,9.5,0,0,0,0
1991,8,19,1,30,8.6,0,0,0,0
1991,8,19,2,30,8.2,0,0,0,0
1991,8,19,3,30,7.1,0,0,0,0
1991,8,19,4,30,6.9,0,0,0,0
1991,8,19,5,30,7.3,0,0,0,0
1991,8,19,6,30,8,0,0,0,0
1991,8,19,7,30,9.5,63,35,35,0.2
1991,8,19,8,30,10.9,240,578,75,1
1991,8,19,9,30,13.5,417,742,84,1
1991,8,19,10,30,15.6,536,740,110,1.4
1991,8,19,11,30,17.8,594,682,146,1
1991,8,19,12,30,18.5,609,651,164,1.9
1991,8,19,13,30,19.1,594,683,145,1.9
1991,8,19,14,30,18.7,536,742,109,2.1
1991,8,19,15,30,18.6,417,745,82,1.8
1991,8,19,16,30,17.8,240,583,74,1.8
1991,8,19,17,30,17,63,35,35,2.1
1991,8,19,18,30,15.9,0,0,0,1.9
1991,8,19,19,30,15.2,0,0,0,2.1
1991,8,19,20,30,14.8,0,0,0,2.1
1991,8,19,21,30,14.2,0,0,0,2.3
1991,8,19,22,30,13.8,0,0,0,2.2
1991,8,19,23,30,12.9,0,0,0,1.5
1991,8,20,0,30,12.6,0,0,0,1.6
1991,8,20,1,30,11.8,0,0,0,1.1
1991,8,20,2,30,11.7,0,0,0,1
1991,8,20,3,30,10.8,0,0,0,0.2
1991,8,20,4,30,10.8,0,0,0,0
1991,8,20,5,30,11.1,0,0,0,0
1991,8,20,6,30,12.5,0,0,0,0
1991,8,20,7,30,14.2,66,37,35,2.6
1991,8,20,8,30,16.2,248,614,70,5.7
1991,8,20,9,30,18.2,428,775,77,6
1991,8,20,10,30,20.1,549,771,102,7.6
1991,8,20,11,30,21.3,607,712,137,6.2
1991,8,20,12,30,22.5,623,681,154,9
1991,8,20,13,30,22.8,607,713,136,8.7
1991,8,20,14,30,23.2,549,773,101,9.8
1991,8,20,15,30,21.9,428,778,76,6.3
1991,8,20,16,30,21.1,248,619,69,4.7
1991,8,20,17,30,19.7,66,37,35,3.1
1991,8,20,18,30,19.3,0,0,0,2.1
1991,8,20,19,30,18.6,0,0,0,0
1991,8,20,20,30,17.6,0,0,0,0
1991,8,20,21,30,17.5,0,0,0,0
1991,8,20,22,30,16.9,0,0,0,3.5
1991,8,20,23,30,17.3,0,0,0,6.2
1991,8,21,0,30,15.5,0,0,0,5.6
1991,8,21,1,30,14.4,0,0,0,6.1
1991,8,21,2,30,12.6,0,0,0,6.2
1991,8,21,3,30,12.4,0,0,0,5.8
1991,8,21,4,30,11.8,0,0,0,5.4
1991,8,21,5,30,11.4,0,0,0,3.6
1991,8,21,6,30,11.9,0,0,0,5.3
1991,8,21,7,30,12.7,66,38,39,6
1991,8,21,8,30,14.7,246,571,78,8.8
1991,8,21,9,30,15,422,732,88,9.3
1991,8,21,10,30,16.2,541,730,115,11.4
1991,8,21,11,30,16.3,599,672,152,13.4
1991,8,21,12,30,17.3,614,641,170,14.8
1991,8,21,13,30,17.2,599,673,151,15.6
1991,8,21,14,30,16.4,541,732,114,14.4
1991,8,21,15,30,15.7,422,735,86,14.6
1991,8,21,16,30,14.7,246,576,77,13.1
1991,8,21,17,30,14.3,66,38,38,11.8
1991,8,21,18,30,13,0,0,0,9.4
1991,8,21,19,30,12.6,0,0,0,7.6
1991,8,21,20,30,12.3,0,0,0,7.2
1991,8,21,21,30,12.3,0,0,0,5.2
1991,8,21,22,30,12.2,0,0,0,4.5
1991,8,21,23,30,11.3,0,0,0,2.1
1991,8,22,0,30,11.5,0,0,0,3.4
1991,8,22,1,30,11,0,0,0,2.9
1991,8,22,2,30,11.4,0,0,0,3.6
1991,8,22,3,30,10.1,0,0,0,1.7
1991,8,22,4,30,9.9,0,0,0,1.3
1991,8,22,5,30,9.4,0,0,0,1
1991,8,22,6,30,10.9,0,0,0,1.8
1991,8,22,7,30,12,68,40,41,2.8
1991,8,22,8,30,13.8,249,568,80,4.1
1991,8,22,9,30,15.2,425,727,90,6
1991,8,22,10,30,16.8,544,724,118,7.7
1991,8,22,11,30,18.2,601,666,155,9.3
1991,8,22,12,30,18.9,617,636,173,10
1991,8,22,13,30,19.2,601,667,154,10.1
1991,8,22,14,30,18.8,544,726,116,9.3
1991,8,22,15,30,18.4,425,730,89,8.4
1991,8,22,16,30,17.5,249,573,78,7
1991,8,22,17,30,16.6,68,40,40,6.2
1991,8,22,18,30,15.6,0,0,0,4.3
1991,8,22,19,30,14.8,0,0,0,3.5
1991,8,22,20,30,14.2,0,0,0,2.1
1991,8,22,21,30,13.9,0,0,0,3.3
1991,8,22,22,30,13.6,0,0,0,3.6
1991,8,22,23,30,13.7,0,0,0,5.1
1991,8,23,0,30,13.1,0,0,0,3.5
1991,8,23,1,30,12.9,0,0,0,3.3
1991,8,23,2,30,12.1,0,0,0,2.1
1991,8,23,3,30,12.7,0,0,0,2.4
1991,8,23,4,30,12.9,0,0,0,2.1
1991,8,23,5,30,14.1,0,0,0,2.6
1991,8,23,6,30,14.3,0,0,0,2.5
1991,8,23,7,30,15.6,72,43,41,3.3
1991,8,23,8,30,16.8,257,603,75,4.1
1991,8,23,9,30,18.6,436,759,83,5.8
1991,8,23,10,30,20.1,557,755,109,7.1
1991,8,23,11,30,21.1,614,695,146,7.7
1991,8,23,12,30,22.1,630,665,164,9.1
1991,8,23,13,30,22.4,614,697,145,9.4
1991,8,23,14,30,22.6,557,757,108,11.3
1991,8,23,15,30,21.7,436,762,82,8.7
1991,8,23,16,30,20.9,257,608,74,7.9
1991,8,23,17,30,19.8,72,43,40,4.6
1991,8,23,18,30,18.8,0,0,0,6.3
1991,8,23,19,30,17.8,0,0,0,5.8
1991,8,23,20,30,16.6,0,0,0,6.7
1991,8,23,21,30,15.9,0,0,0,5.6
1991,8,23,22,30,15,0,0,0,5.9
1991,8,23,23,30,14.4,0,0,0,6.7
1991,8,24,0,30,12.8,0,0,0,6.8
1991,8,24,1,30,11.6,0,0,0,7.2
1991,8,24,2,30,10,0,0,0,7.7
1991,8,24,3,30,9.5,0,0,0,8.1
1991,8,24,4,30,8.8,0,0,0,8.7
1991,8,24,5,30,8.9,0,0,0,8.2
1991,8,24,6,30,8.8,0,0,0,10.2
1991,8,24,7,30,9.5,63,45,49,10.9
1991,8,24,8,30,10.4,221,325,121,12.9
1991,8,24,9,30,11.6,377,465,159,11.9
1991,8,24,10,30,12.6,484,474,201,12
1991,8,24,11,30,13.1,538,432,245,11.8
1991,8,24,12,30,13.8,553,410,264,11.2
1991,8,24,13,30,13.7,538,433,244,10.5
1991,8,24,14,30,13.8,484,477,200,8.2
1991,8,24,15,30,12.7,377,469,157,9.2
1991,8,24,16,30,12,221,330,120,8.8
1991,8,24,17,30,10.9,63,45,48,10.3
1991,8,24,18,30,10.7,0,0,0,8.6
1991,8,24,19,30,10.3,0,0,0,8.7
1991,8,24,20,30,10.2,0,0,0,8.2
1991,8,24,21,30,10,0,0,0,8.6
1991,8,24,22,30,9.9,0,0,0,8.1
1991,8,24,23,30,9.6,0,0,0,6.7
1991,8,25,0,30,9.5,0,0,0,5.8
1991,8,25,1,30,8.9,0,0,0,4.6
1991,8,25,2,30,8.7,0,0,0,4.6
1991,8,25,3,30,7.9,0,0,0,2.7
1991,8,25,4,30,7.8,0,0,0,2.3
1991,8,25,5,30,8.1,0,0,0,1
1991,8,25,6,30,8.9,0,0,0,2.7
1991,8,25,7,30,10.2,76,47,45,3.3
1991,8,25,8,30,11.4,261,582,81,5.1
1991,8,25,9,30,13.4,439,736,91,4.4
1991,8,25,10,30,14.9,558,731,119,4.7
1991,8,25,11,30,16.3,616,673,157,3.6
1991,8,25,12,30,16.7,631,643,175,4.1
1991,8,25,13,30,16.9,616,674,156,3.3
1991,8,25,14,30,16.7,558,733,117,3.1
1991,8,25,15,30,15.9,439,739,89,1.6
1991,8,25,16,30,15.2,261,587,79,0
1991,8,25,17,30,14.1,76,47,44,0
1991,8,25,18,30,13.7,0,0,0,0
1991,8,25,19,30,13.1,0,0,0,0.2
1991,8,25,20,30,12.8,0,0,0,0.5
1991,8,25,21,30,12.4,0,0,0,0.8
1991,8,25,22,30,11.9,0,0,0,1.1
1991,8,25,23,30,11.4,0,0,0,1.5
1991,8,26,0,30,11,0,0,0,1.5
1991,8,26,1,30,10.2,0,0,0,1.5
1991,8,26,2,30,9.1,0,0,0,1
1991,8,26,3,30,8.5,0,0,0,1.1
1991,8,26,4,30,8,0,0,0,1
1991,8,26,5,30,8.4,0,0,0,1
1991,8,26,6,30,8.6,0,0,0,1.3
1991,8,26,7,30,9.7,79,50,46,1.8
1991,8,26,8,30,10.6,265,591,81,3.1
1991,8,26,9,30,13,444,743,90,3.2
1991,8,26,10,30,14.6,564,737,118,4
1991,8,26,11,30,16.9,621,678,156,3.6
1991,8,26,12,30,16.8,637,648,174,5
1991,8,26,13,30,17.1,621,680,155,5.1
1991,8,26,14,30,16,564,739,117,5.7
1991,8,26,15,30,16.3,444,746,88,4.6
1991,8,26,16,30,15.6,265,596,79,4
1991,8,26,17,30,15.1,79,50,45,3.1
1991,8,26,18,30,14.3,0,0,0,2.7
1991,8,26,19,30,13.9,0,0,0,2.1
1991,8,26,20,30,14.4,0,0,0,1.5
1991,8,26,21,30,13.3,0,0,0,0.9
1991,8,26,22,30,12.9,0,0,0,0
1991,8,26,23,30,11.1,0,0,0,0
1991,8,27,0,30,11.2,0,0,0,0
1991,8,27,1,30,10.1,0,0,0,0
1991,8,27,2,30,9.4,0,0,0,0
1991,8,27,3,30,8,0,0,0,0
1991,8,27,4,30,7.5,0,0,0,0
1991,8,27,5,30,8.1,0,0,0,0
1991,8,27,6,30,8.5,0,0,0,0
1991,8,27,7,30,10,81,52,49,1.2
1991,8,27,8,30,11,265,561,87,3.1
1991,8,27,9,30,14.3,441,712,98,2.6
1991,8,27,10,30,16.5,559,707,128,3.2
1991,8,27,11,30,19.4,616,650,168,2.1
1991,8,27,12,30,19.7,632,620,186,3.6
1991,8,27,13,30,20.2,616,651,167,3.3
1991,8,27,14,30,19.4,559,710,127,2.6
1991,8,27,15,30,19.3,441,716,97,2.1
1991,8,27,16,30,18.2,265,566,85,1.5
1991,8,27,17,30,17.4,81,52,48,3.1
1991,8,27,18,30,16.2,0,0,0,1
1991,8,27,19,30,15.5,0,0,0,0
1991,8,27,20,30,15.2,0,0,0,0
1991,8,27,21,30,15.4,0,0,0,0
1991,8,27,22,30,15.7,0,0,0,3.3
1991,8,27,23,30,16.1,0,0,0,3.6
1991,8,28,0,30,16.3,0,0,0,3.9
1991,8,28,1,30,16.4,0,0,0,3.9
1991,8,28,2,30,16.3,0,0,0,5.1
1991,8,28,3,30,16.3,0,0,0,3.3
1991,8,28,4,30,16.2,0,0,0,3.2
1991,8,28,5,30,16.3,0,0,0,3.6
1991,8,28,6,30,16.3,0,0,0,3.7
1991,8,28,7,30,16.8,36,6,35,4.5
1991,8,28,8,30,17.1,121,16,116,2.1
1991,8,28,9,30,18.1,212,27,199,7
1991,8,28,10,30,18.8,285,33,264,8.2
1991,8,28,11,30,19.6,328,36,303,13.4
1991,8,28,12,30,19.2,342,36,316,9.9
1991,8,28,13,30,18.9,328,36,303,10.1
1991,8,28,14,30,17.8,285,34,264,8.8
1991,8,28,15,30,17.1,212,27,199,9.2
1991,8,28,16,30,15.9,121,16,116,8.3
1991,8,28,17,30,14.8,36,7,35,5.1
1991,8,28,18,30,13.6,0,0,0,6.3
1991,8,28,19,30,12.7,0,0,0,5.6
